,id,zipcode,price,price_median,condition_type,status
13338,2970800145,98166,350500.0,390000.0,regular,buy
13339,8588000610,98003,210000.0,267475.0,regular,buy
13340,3905080870,98029,510000.0,575000.0,regular,buy
13341,2457200040,98056,280000.0,380000.0,regular,buy
13343,7304300760,98155,349000.0,375000.0,regular,buy
13344,5561720180,98031,252000.0,288200.0,regular,buy
13346,1822350180,98034,375000.0,445950.0,regular,buy
13349,6620400205,98168,200000.0,235000.0,regular,buy
13351,6151800606,98010,235000.0,359999.5,regular,buy
13352,5245600120,98148,257500.0,278000.0,regular,buy
13353,8951900065,98028,315000.0,445000.0,regular,buy
13354,226039186,98177,299950.0,554000.0,regular,buy
13357,9808590210,98004,860000.0,1150000.0,regular,buy
13363,7504100910,98074,535000.0,642000.0,regular,buy
13364,2068500210,98055,234300.0,294950.0,regular,buy
13365,2172000035,98178,190000.0,278277.0,regular,buy
13366,4039400410,98007,525000.0,555000.0,good,buy
13369,2770602170,98199,375000.0,689800.0,regular,buy
13370,3260100330,98005,600000.0,765475.0,regular,buy
13371,925059219,98033,664000.0,678350.0,good,buy
13373,476000333,98107,418000.0,529950.0,regular,buy
13374,1721059218,98092,271675.0,309780.0,regular,buy
13375,6400700220,98033,450000.0,678350.0,regular,buy
13377,8818900155,98105,599950.0,675000.0,regular,buy
13379,2131200925,98019,331292.0,401250.0,regular,buy
13380,3726800220,98144,348000.0,450000.0,regular,buy
13381,3488300085,98116,435000.0,562750.0,regular,buy
13383,9265400210,98001,227000.0,260000.0,regular,buy
13385,3425059218,98005,740000.0,765475.0,regular,buy
13386,1591600676,98146,246000.0,305000.0,regular,buy
13388,2561320120,98074,366000.0,642000.0,regular,buy
13391,3343901848,98056,313100.0,380000.0,good,buy
13392,7137800085,98023,185000.0,268450.0,regular,buy
13394,8731800210,98023,235000.0,268450.0,regular,buy
13395,8155000040,98058,230000.0,335000.0,regular,buy
13397,7697920150,98030,240000.0,282255.0,regular,buy
13398,7202290620,98053,461000.0,635000.0,regular,buy
13401,7202340450,98053,452000.0,635000.0,regular,buy
13404,2273600410,98033,546000.0,678350.0,regular,buy
13406,7923000360,98008,538000.0,545000.0,regular,buy
13410,6163901033,98155,269000.0,375000.0,regular,buy
13413,7454000145,98126,122000.0,395750.0,regular,buy
13414,4402700230,98133,352500.0,375000.0,regular,buy
13415,1432701510,98058,249000.0,335000.0,good,buy
13416,1115100119,98155,360000.0,375000.0,regular,buy
13417,2553300120,98075,629500.0,739999.0,regular,buy
13419,2525049246,98039,1550000.0,1892500.0,regular,buy
13420,7236300065,98056,275000.0,380000.0,regular,buy
13422,203101210,98053,379500.0,635000.0,regular,buy
13429,2267000453,98117,415000.0,544000.0,regular,buy
13431,3735900325,98115,485000.0,567000.0,regular,buy
13434,2207500880,98102,690000.0,720000.0,regular,buy
13436,2767603615,98107,481000.0,529950.0,regular,buy
13438,8712100720,98112,785000.0,915000.0,good,buy
13440,9323610180,98006,720000.0,760184.5,regular,buy
13442,1545800205,98038,324900.0,342000.0,regular,buy
13443,4303200555,98106,265000.0,315000.0,regular,buy
13450,1453602283,98125,342000.0,425000.0,regular,buy
13451,8081650330,98038,320000.0,342000.0,regular,buy
13452,3797000205,98103,444000.0,550000.0,regular,buy
13454,6791100410,98075,432000.0,739999.0,regular,buy
13455,7224000450,98055,230000.0,294950.0,regular,buy
13459,8635751120,98074,611000.0,642000.0,regular,buy
13460,1982201465,98107,475999.0,529950.0,regular,buy
13468,1624049170,98144,446800.0,450000.0,regular,buy
13469,871001085,98199,652000.0,689800.0,regular,buy
13472,1025049115,98105,594000.0,675000.0,regular,buy
13473,9331800580,98118,257000.0,367500.0,regular,buy
13474,9826701320,98122,485000.0,572000.0,regular,buy
13475,2426049079,98034,330000.0,445950.0,regular,buy
13476,204000175,98053,381000.0,635000.0,regular,buy
13480,3300701575,98117,455000.0,544000.0,regular,buy
13482,1934800142,98122,375000.0,572000.0,regular,buy
13483,1189000205,98122,400000.0,572000.0,regular,buy
13484,4040800120,98008,447000.0,545000.0,regular,buy
13485,1238501099,98033,470000.0,678350.0,regular,buy
13486,6705870040,98075,665000.0,739999.0,regular,buy
13488,7212660540,98003,200000.0,267475.0,regular,buy
13490,6817800220,98074,434900.0,642000.0,regular,buy
13497,1657530450,98059,289950.0,435000.0,regular,buy
13499,7942600975,98122,505000.0,572000.0,good,buy
13500,8835200610,98034,372000.0,445950.0,regular,buy
13501,7524200180,98198,207000.0,265000.0,regular,buy
13502,5451100220,98040,780000.0,993750.0,regular,buy
13503,4047200065,98019,400000.0,401250.0,regular,buy
13504,3374900035,98177,440250.0,554000.0,regular,buy
13505,7010700580,98199,585000.0,689800.0,regular,buy
13510,8945100530,98023,172380.0,268450.0,regular,buy
13512,4139440730,98006,728935.0,760184.5,regular,buy
13515,8005100571,98022,215000.0,279500.0,regular,buy
13516,9324320040,98023,220000.0,268450.0,regular,buy
13518,1930301540,98103,390000.0,550000.0,regular,buy
13519,723049158,98146,135000.0,305000.0,regular,buy
13523,452001475,98117,477000.0,544000.0,regular,buy
13524,952006783,98116,399500.0,562750.0,regular,buy
13530,8651440230,98042,229999.0,292000.0,regular,buy
13531,1003400155,98188,233000.0,264000.0,regular,buy
13533,2968801085,98166,334000.0,390000.0,regular,buy
13534,7771300155,98133,332500.0,375000.0,regular,buy
13535,9320870040,98031,249900.0,288200.0,regular,buy
13537,9505100035,98126,200000.0,395750.0,regular,buy
13538,8114000040,98059,310000.0,435000.0,regular,buy
13539,424000145,98056,230000.0,380000.0,regular,buy
13543,1900600040,98166,265000.0,390000.0,good,buy
13544,6163901383,98155,295000.0,375000.0,regular,buy
13547,424500035,98056,250000.0,380000.0,good,buy
13551,7202330610,98053,528000.0,635000.0,regular,buy
13553,4057300180,98029,310000.0,575000.0,regular,buy
13554,1023059186,98059,252000.0,435000.0,regular,buy
13555,6672500040,98133,334500.0,375000.0,regular,buy
13556,3265300410,98115,370000.0,567000.0,regular,buy
13557,7549801565,98108,311000.0,342500.0,regular,buy
13558,2114700040,98106,260000.0,315000.0,regular,buy
13559,3375300360,98003,217500.0,267475.0,regular,buy
13560,7237301010,98042,290000.0,292000.0,regular,buy
13561,1245500691,98033,500000.0,678350.0,regular,buy
13564,3331001115,98118,299000.0,367500.0,regular,buy
13567,4307350450,98056,289950.0,380000.0,regular,buy
13568,2460700650,98058,280000.0,335000.0,regular,buy
13572,3797002160,98103,409950.0,550000.0,regular,buy
13574,4319200450,98136,436000.0,489950.0,regular,buy
13576,9269200150,98126,390000.0,395750.0,regular,buy
13582,2698200210,98055,274000.0,294950.0,regular,buy
13583,1328340120,98058,315000.0,335000.0,regular,buy
13585,5490700085,98155,340000.0,375000.0,regular,buy
13586,1226059101,98072,502000.0,515000.0,regular,buy
13587,1081200360,98059,260000.0,435000.0,regular,buy
13588,148000450,98116,399000.0,562750.0,regular,buy
13589,7831800395,98106,312500.0,315000.0,regular,buy
13590,4024101395,98155,370000.0,375000.0,good,buy
13592,2337000150,98023,230000.0,268450.0,regular,buy
13594,7899800120,98106,294350.0,315000.0,regular,buy
13595,425000175,98056,208950.0,380000.0,regular,buy
13596,8682262260,98053,515000.0,635000.0,regular,buy
13600,1081300450,98059,364000.0,435000.0,regular,buy
13601,8698600395,98002,150000.0,235000.0,regular,buy
13608,3226049401,98115,447500.0,567000.0,regular,buy
13611,3764800540,98034,348580.0,445950.0,regular,buy
13615,2190600243,98003,210000.0,267475.0,regular,buy
13616,7853340330,98065,384205.0,500000.0,regular,buy
13617,3185600040,98055,180000.0,294950.0,regular,buy
13619,253600180,98028,427500.0,445000.0,regular,buy
13621,2525049266,98039,1762000.0,1892500.0,regular,buy
13622,9542830540,98038,339950.0,342000.0,regular,buy
13624,8682291970,98053,398000.0,635000.0,regular,buy
13625,5561300540,98027,492000.0,570500.0,regular,buy
13626,2722049092,98032,240000.0,249000.0,regular,buy
13631,7760400210,98042,255000.0,292000.0,regular,buy
13635,8146100580,98004,765000.0,1150000.0,regular,buy
13638,5459500145,98040,975000.0,993750.0,regular,buy
13639,7853302110,98065,469900.0,500000.0,regular,buy
13640,7304300905,98155,252000.0,375000.0,regular,buy
13643,1624049275,98144,327000.0,450000.0,regular,buy
13646,7504400620,98074,418500.0,642000.0,regular,buy
13650,7131300063,98118,350000.0,367500.0,regular,buy
13651,2807100155,98133,240000.0,375000.0,regular,buy
13652,1819800286,98107,460000.0,529950.0,regular,buy
13654,7749500970,98092,267500.0,309780.0,regular,buy
13655,3599600150,98001,201000.0,260000.0,regular,buy
13656,7853310720,98065,479500.0,500000.0,regular,buy
13657,4239410220,98092,210000.0,309780.0,regular,buy
13658,9136103027,98103,445000.0,550000.0,regular,buy
13659,3432501415,98155,265000.0,375000.0,regular,buy
13666,8860300220,98052,612000.0,615000.0,regular,buy
13669,3344500183,98056,375000.0,380000.0,good,buy
13671,7129800063,98118,330000.0,367500.0,regular,buy
13674,6163900333,98155,338000.0,375000.0,regular,buy
13676,2122700120,98118,235000.0,367500.0,regular,buy
13677,2291401115,98133,349950.0,375000.0,regular,buy
13678,7229100040,98058,300000.0,335000.0,good,buy
13680,8092700220,98042,280000.0,292000.0,regular,buy
13686,7211400506,98146,265000.0,305000.0,regular,buy
13688,3271301175,98199,661000.0,689800.0,regular,buy
13689,7203101970,98053,362764.0,635000.0,regular,buy
13691,5255200220,98011,405000.0,470000.0,regular,buy
13692,937000330,98198,157000.0,265000.0,regular,buy
13693,937000330,98198,246500.0,265000.0,regular,buy
13694,6817800730,98074,386500.0,642000.0,regular,buy
13696,9264901510,98023,240000.0,268450.0,regular,buy
13698,1645000097,98022,249000.0,279500.0,regular,buy
13702,5702380730,98022,230000.0,279500.0,regular,buy
13703,1604601855,98118,360500.0,367500.0,regular,buy
13705,1563103040,98116,490000.0,562750.0,regular,buy
13707,1138000410,98034,307500.0,445950.0,regular,buy
13708,7555220150,98033,670000.0,678350.0,regular,buy
13711,4039500610,98008,440000.0,545000.0,regular,buy
13714,2600100180,98006,555000.0,760184.5,regular,buy
13716,7575500040,98022,180000.0,279500.0,regular,buy
13718,5125400385,98002,220000.0,235000.0,regular,buy
13719,7811100230,98005,650000.0,765475.0,regular,buy
13720,6608500220,98033,410000.0,678350.0,regular,buy
13721,705730180,98038,339995.0,342000.0,regular,buy
13724,4365700330,98106,275000.0,315000.0,regular,buy
13726,1099750610,98023,231500.0,268450.0,regular,buy
13729,1423049029,98178,265000.0,278277.0,regular,buy
13730,1703900155,98118,325000.0,367500.0,regular,buy
13731,1397300120,98133,364500.0,375000.0,good,buy
13732,7304301085,98155,322500.0,375000.0,regular,buy
13733,603001020,98118,338900.0,367500.0,regular,buy
13734,5332200530,98112,910000.0,915000.0,regular,buy
13738,9269750220,98023,252000.0,268450.0,regular,buy
13739,6802210330,98022,270000.0,279500.0,regular,buy
13744,3582750120,98028,409000.0,445000.0,regular,buy
13745,3319500385,98144,400000.0,450000.0,regular,buy
13747,1238501098,98033,580000.0,678350.0,regular,buy
13748,8562900180,98074,491300.0,642000.0,regular,buy
13749,7140200450,98030,272000.0,282255.0,regular,buy
13751,3905040040,98029,464000.0,575000.0,regular,buy
13752,3797000330,98103,471001.0,550000.0,good,buy
13753,6669150530,98031,230000.0,288200.0,regular,buy
13754,3298200620,98008,358000.0,545000.0,regular,buy
13755,8024202170,98115,510000.0,567000.0,regular,buy
13756,1788900230,98023,86500.0,268450.0,regular,buy
13757,1788900230,98023,199950.0,268450.0,regular,buy
13760,458000065,98117,542000.0,544000.0,regular,buy
13761,123039604,98106,102500.0,315000.0,regular,buy
13764,7304301005,98155,350000.0,375000.0,regular,buy
13765,7899800915,98106,216000.0,315000.0,regular,buy
13766,164000271,98133,340000.0,375000.0,regular,buy
13767,7010700976,98199,505000.0,689800.0,regular,buy
13769,8732020770,98023,263850.0,268450.0,regular,buy
13771,5104450720,98058,325000.0,335000.0,regular,buy
13772,2113200065,98106,289000.0,315000.0,regular,buy
13773,4027700799,98028,364000.0,445000.0,regular,buy
13774,3902310210,98033,610000.0,678350.0,good,buy
13776,114100234,98028,402500.0,445000.0,regular,buy
13777,7625703065,98136,375000.0,489950.0,regular,buy
13781,1774200230,98077,585000.0,652475.0,regular,buy
13782,2781250530,98038,225000.0,342000.0,regular,buy
13783,7796600085,98146,185000.0,305000.0,regular,buy
13784,3205400150,98034,402000.0,445950.0,regular,buy
13786,9523100458,98103,549000.0,550000.0,regular,buy
13788,3840700593,98034,345000.0,445950.0,regular,buy
13790,2722059183,98042,218500.0,292000.0,regular,buy
13792,8651400730,98042,191000.0,292000.0,good,buy
13795,9100000040,98136,480000.0,489950.0,regular,buy
13796,8651441520,98042,220000.0,292000.0,regular,buy
13797,6843310120,98075,535000.0,739999.0,regular,buy
13801,4307330120,98056,320000.0,380000.0,regular,buy
13803,1939120540,98074,640000.0,642000.0,regular,buy
13804,421000455,98056,253200.0,380000.0,regular,buy
13805,6600790210,98030,228000.0,282255.0,regular,buy
13806,1771000540,98077,325000.0,652475.0,regular,buy
13807,5561300730,98027,530000.0,570500.0,regular,buy
13808,9542830210,98038,300000.0,342000.0,regular,buy
13809,263000155,98103,418000.0,550000.0,regular,buy
13811,7852150120,98065,384000.0,500000.0,regular,buy
13814,9542850580,98005,760000.0,765475.0,regular,buy
13815,3530430155,98198,168000.0,265000.0,regular,buy
13816,2225039081,98199,405000.0,689800.0,regular,buy
13817,7923300230,98007,479000.0,555000.0,regular,buy
13818,8021701115,98103,549000.0,550000.0,good,buy
13819,5515600087,98001,215000.0,260000.0,regular,buy
13820,952006680,98116,550000.0,562750.0,regular,buy
13825,5637200450,98059,257000.0,435000.0,regular,buy
13826,5126400230,98058,199000.0,335000.0,good,buy
13830,123079023,98065,356000.0,500000.0,regular,buy
13831,705000120,98125,395000.0,425000.0,regular,buy
13833,9393700065,98116,515000.0,562750.0,regular,buy
13835,9477100620,98034,245000.0,445950.0,regular,buy
13836,6788203060,98112,690000.0,915000.0,regular,buy
13837,5706200360,98027,465000.0,570500.0,regular,buy
13839,4202400395,98055,285000.0,294950.0,regular,buy
13840,705700210,98038,320000.0,342000.0,regular,buy
13841,2817100040,98070,355000.0,463750.0,regular,buy
13857,5076700145,98005,550000.0,765475.0,regular,buy
13858,2482500040,98001,199900.0,260000.0,regular,buy
13859,2589300065,98118,329900.0,367500.0,good,buy
13864,2887700995,98115,530000.0,567000.0,regular,buy
13865,8651410120,98042,225500.0,292000.0,regular,buy
13868,1021049057,98001,207000.0,260000.0,regular,buy
13870,7525410120,98075,624500.0,739999.0,regular,buy
13871,2770600841,98199,640000.0,689800.0,regular,buy
13872,2423069164,98027,500000.0,570500.0,regular,buy
13873,3876000120,98034,390000.0,445950.0,regular,buy
13874,3705000120,98042,284000.0,292000.0,regular,buy
13877,7504400120,98074,495000.0,642000.0,regular,buy
13879,9238450330,98072,330000.0,515000.0,regular,buy
13883,3990200065,98166,360000.0,390000.0,regular,buy
13885,1862400087,98117,475000.0,544000.0,good,buy
13887,1250200418,98144,345000.0,450000.0,regular,buy
13889,5631501073,98028,374500.0,445000.0,regular,buy
13891,1775920210,98072,374000.0,515000.0,regular,buy
13892,5272200035,98125,390000.0,425000.0,regular,buy
13894,7853221010,98065,467000.0,500000.0,regular,buy
13895,2500600297,98198,243500.0,265000.0,regular,buy
13897,3550800040,98146,223000.0,305000.0,regular,buy
13901,7200001005,98052,593777.0,615000.0,regular,buy
13903,3630060150,98029,550000.0,575000.0,regular,buy
13904,3348401490,98178,265000.0,278277.0,regular,buy
13905,7214810150,98072,428000.0,515000.0,regular,buy
13906,1566100450,98115,505000.0,567000.0,good,buy
13908,8937500040,98023,230000.0,268450.0,regular,buy
13914,4046500180,98014,335000.0,415000.0,regular,buy
13915,6386300120,98030,270000.0,282255.0,regular,buy
13917,9578080040,98119,589000.0,744975.0,regular,buy
13918,5683500085,98115,415000.0,567000.0,regular,buy
13919,8645500360,98058,197000.0,335000.0,regular,buy
13920,4222310220,98003,235500.0,267475.0,regular,buy
13923,2739200040,98059,302000.0,435000.0,regular,buy
13925,1370803940,98199,485000.0,689800.0,regular,buy
13926,4222200120,98003,240000.0,267475.0,regular,buy
13927,9477000120,98034,383000.0,445950.0,regular,buy
13929,9266701085,98103,409950.0,550000.0,good,buy
13933,1219000043,98166,315000.0,390000.0,regular,buy
13935,2159900120,98007,419000.0,555000.0,regular,buy
13936,1243100191,98052,372000.0,615000.0,regular,buy
13937,7852150530,98065,425000.0,500000.0,regular,buy
13938,7508700085,98125,386500.0,425000.0,regular,buy
13939,8820903370,98125,348000.0,425000.0,regular,buy
13940,1923000150,98040,754000.0,993750.0,regular,buy
13945,524059052,98004,975000.0,1150000.0,regular,buy
13947,2325400330,98059,350000.0,435000.0,regular,buy
13949,3024059044,98040,990000.0,993750.0,regular,buy
13950,5015000596,98112,834000.0,915000.0,regular,buy
13951,4443801285,98117,466950.0,544000.0,regular,buy
13955,8832900155,98028,439000.0,445000.0,regular,buy
13957,8635760040,98074,420000.0,642000.0,regular,buy
13958,8651540040,98074,549000.0,642000.0,regular,buy
13959,9818700455,98122,518000.0,572000.0,good,buy
13960,924069210,98075,695000.0,739999.0,regular,buy
13961,1954430180,98074,485000.0,642000.0,regular,buy
13962,5111400081,98038,280000.0,342000.0,regular,buy
13964,1266200120,98004,720000.0,1150000.0,regular,buy
13965,8141310180,98022,277500.0,279500.0,regular,buy
13968,408100150,98155,267800.0,375000.0,regular,buy
13972,9456200450,98198,212000.0,265000.0,regular,buy
13973,9165100330,98117,425000.0,544000.0,regular,buy
13975,7853210210,98065,420000.0,500000.0,regular,buy
13979,6076500220,98034,400000.0,445950.0,regular,buy
13981,2569600150,98042,235000.0,292000.0,good,buy
13983,7170200085,98115,481203.0,567000.0,regular,buy
13985,2591010180,98033,379000.0,678350.0,regular,buy
13987,625049281,98103,535000.0,550000.0,regular,buy
